Strategy,Parameters,Total Profit,Avg Profit per Line,Win Rate,Profitable Lines %,Max Drawdown,Avg Consecutive Wins,Avg Consecutive Losses,Avg Win Streak,Avg Loss Streak,Avg Risk-Reward,Sharpe Ratio,Sortino Ratio,Total Lines
hybrid_ensemble,"window_sizes=[4, 1, 2], pattern_length=6, streak_threshold=4",57.05000000000002,0.5705000000000002,55.160383462861276,56.99999999999999,-14.45,4.33,3.98,4.33,3.98,1.014924603174603,0.10771608922555458,0.15757388745014983,100
hybrid_ensemble,"window_sizes=[4, 1, 2], pattern_length=6, streak_threshold=5",28.350000000000016,0.28350000000000014,54.81068419991153,55.00000000000001,-16.400000000000002,4.25,4.08,4.25,4.08,1.0710277777777777,0.05177429381257353,0.07490989155395479,100
hybrid_ensemble,"window_sizes=[4, 1, 2], pattern_length=6, streak_threshold=6",31.400000000000013,0.3140000000000001,54.97978494292005,54.0,-16.400000000000002,4.26,4.1,4.26,4.1,1.0757579365079364,0.057020785085197256,0.08119015789646741,100
hybrid_ensemble,"window_sizes=[4, 1, 4], pattern_length=3, streak_threshold=4",31.550000000000036,0.31550000000000034,54.91549091288118,56.99999999999999,-14.650000000000002,4.4,4.0,4.4,4.0,1.0410088522588523,0.05737581810378672,0.08875643409982115,100
hybrid_ensemble,"window_sizes=[4, 1, 4], pattern_length=3, streak_threshold=5",57.50000000000002,0.5750000000000002,55.570622376983316,56.99999999999999,-14.650000000000002,4.38,3.93,4.38,3.93,1.0087420634920636,0.10469181426105871,0.14571167480484362,100
hybrid_ensemble,"window_sizes=[4, 1, 4], pattern_length=3, streak_threshold=6",59.850000000000016,0.5985000000000001,55.78268005391467,60.0,-14.650000000000002,4.38,3.87,4.38,3.87,0.991107142857143,0.10630103178301016,0.1393536941268197,100
hybrid_ensemble,"window_sizes=[4, 1, 4], pattern_length=4, streak_threshold=4",27.60000000000003,0.2760000000000003,54.929717087236455,56.99999999999999,-14.650000000000002,4.36,4.0,4.36,4.0,1.042718253968254,0.04974669932200756,0.07698882148561519,100
hybrid_ensemble,"window_sizes=[4, 1, 4], pattern_length=4, streak_threshold=5",59.50000000000001,0.5950000000000001,55.63880419516513,56.99999999999999,-14.650000000000002,4.38,3.93,4.38,3.93,1.0087420634920636,0.10857357654577829,0.1499509371227735,100
hybrid_ensemble,"window_sizes=[4, 1, 4], pattern_length=4, streak_threshold=6",59.850000000000016,0.5985000000000001,55.78268005391467,60.0,-14.650000000000002,4.38,3.87,4.38,3.87,0.991107142857143,0.10630103178301016,0.1393536941268197,100
hybrid_ensemble,"window_sizes=[4, 1, 4], pattern_length=5, streak_threshold=4",1.85000000000002,0.0185000000000002,54.39577731798083,56.00000000000001,-14.650000000000002,4.2,4.06,4.2,4.06,1.0749087301587301,0.003406092104195546,0.005356837432558006,100
hybrid_ensemble,"window_sizes=[4, 1, 4], pattern_length=5, streak_threshold=5",34.50000000000002,0.3450000000000002,54.8802989334573,57.99999999999999,-16.400000000000002,4.2,4.01,4.2,4.01,1.0567420634920637,0.06374159189817417,0.09233693134808864,100
hybrid_ensemble,"window_sizes=[4, 1, 4], pattern_length=5, streak_threshold=6",41.70000000000002,0.41700000000000015,55.081980573524284,57.99999999999999,-16.400000000000002,4.18,3.99,4.18,3.99,1.0539642857142857,0.07565313500232516,0.1018954742778449,100
hybrid_ensemble,"window_sizes=[4, 1, 4], pattern_length=6, streak_threshold=4",19.450000000000014,0.19450000000000014,54.58120918032603,56.00000000000001,-14.45,4.19,4.02,4.19,4.02,1.0605992063492065,0.03578481750751288,0.05324934484753441,100
hybrid_ensemble,"window_sizes=[4, 1, 4], pattern_length=6, streak_threshold=5",38.70000000000001,0.3870000000000001,54.825994600985304,56.99999999999999,-16.400000000000002,4.24,3.98,4.24,3.98,1.0514801587301585,0.07165093136955981,0.09826734279299533,100
hybrid_ensemble,"window_sizes=[4, 1, 4], pattern_length=6, streak_threshold=6",45.80000000000001,0.45800000000000013,55.033033383909434,57.99999999999999,-16.400000000000002,4.22,3.96,4.22,3.96,1.048702380952381,0.08316479069781374,0.10834375131371107,100
hybrid_ensemble,"window_sizes=[4, 1, 6], pattern_length=3, streak_threshold=4",16.600000000000012,0.16600000000000012,54.36063622180974,54.0,-14.45,4.45,4.28,4.45,4.28,1.0849603174603175,0.03230038825978621,0.04921632104747209,100
hybrid_ensemble,"window_sizes=[4, 1, 6], pattern_length=3, streak_threshold=5",29.95000000000002,0.2995000000000002,54.59180529017008,56.00000000000001,-14.450000000000003,4.51,4.22,4.51,4.22,1.0484603174603175,0.05647925708820321,0.08000580643799363,100
hybrid_ensemble,"window_sizes=[4, 1, 6], pattern_length=3, streak_threshold=6",35.400000000000006,0.35400000000000004,54.881229683871744,56.99999999999999,-14.450000000000003,4.52,4.21,4.52,4.21,1.0465317460317463,0.06707545363399536,0.09145339742403437,100
